"GID","GeneticGroup","BRNHT1","CGMS1","CGMS2","DM","HI","logFYLD","logRTNO","logTOPYLD","MCMDS","PLTHT"
"2013_0018_5:250162314","nrTP_plus_IITA",-1.62615250817609,-0.0264887554706393,0.0240191551360157,1.34729421510075,0.00075690769304469,0.050170756951754,0.0763655171454875,0.0390996579770342,-0.143448956250203,2.03215472705827
"2013_0018_7:250162316","nrTP_plus_IITA",0.846304264527465,-0.150327117916276,0.0180508503510185,2.03535419401697,-0.0160485805725802,-0.00343402747616961,0.0517855982196894,0.0524615405392476,0.00756737222021235,-3.93031308502986
"2013_0018_8:250162317","nrTP_plus_IITA",-1.64781498793173,0.186684811712973,-0.0021776216788178,-0.490717317214449,-0.054332869328321,-0.151178552106355,-0.00933148095472623,0.0107329389095955,0.552645074020167,95.6594955250176
"2013_0018_9:250162318","nrTP_plus_IITA",2.47055530262236,0.212610683512843,0.0169586983711684,1.43672592072836,-0.0506020643565734,-0.15296519761672,-0.115239164054586,0.0255171082847065,0.454111735637967,37.137830030211
"2013_0024_1:250162893","nrTP_plus_IITA",-1.18775304200269,-0.0437933819702539,0.0226380029302381,0.157364785480717,0.0299410081618586,0.0772630816957804,-0.0153608604344137,0.0255004741585067,0.0634055859428718,-13.0484324430064
"2013_0024_2:250162894","nrTP_plus_IITA",-0.116866861957371,-0.261650123466233,0.0129541895894353,-0.240804308017898,0.0296401597579427,0.131592035545923,0.0619425028251479,0.0461135178616451,-0.49416208309308,-11.5468462553637
"2013_0024_3:250162895","nrTP_plus_IITA",-4.19192938918741,0.0455663426975084,0.0486503520108198,-2.49428482938839,0.0140761182515152,0.0543052445752676,0.0211901359849728,-0.00993425967334521,-0.193728597632561,-51.1629148868934
"2013_0024_4:250162896","nrTP_plus_IITA",-6.06546794807851,0.134818831415645,0.0258714488019525,0.525164465240466,0.0362801205974083,0.0570715834268044,0.0445095220537373,-0.030252749641388,-0.22988268212511,-17.9044507487771
"2013_0024_5:250162897","nrTP_plus_IITA",-0.213121660465377,0.137335842573699,-0.00176204792356109,-0.0998185987847903,0.0148631636670597,0.124647179886418,0.0491145219521293,0.132154867438007,0.112359533490568,89.1524316379059
"2013_0024_6:250162898","nrTP_plus_IITA",-3.41802960913319,0.0737506910292194,0.0399551024967272,0.561734400185504,0.0248570262217314,0.169870569897789,0.0869640426922525,0.0976985875060119,-0.211938369102281,-45.3260605846977
